Fiscal Year,Month,Region,Affiliate,Channel,Sub-Channel,Brand,Sub-Brand,Gender,Category,FX Type,Net Revenue,Units Sold,Inventory
2018,May,Americas,Brazil,Wholesale,Franchise,Signature,,Womens,Accessories,2021 Actual Rate,173192.00,6661.00,7461.00
2018,May,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,154264.00,6707.00,7780.00
2018,May,Americas,Brazil,DTC,Concessionaire,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,191677.00,7099.00,8235.00
2018,May,Americas,Brazil,DTC,Commissionaire,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,161877.00,5781.00,7111.00
2018,May,Americas,Brazil,Wholesale,Franchise,Signature,,Womens,Tops,FCST4 Rate,184302.00,8013.00,8734.00
2018,May,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,194195.00,10221.00,11243.00
2018,April,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,187818.00,8944.00,10464.00
2018,April,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,164405.00,7148.00,8578.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,187394.00,9370.00,10588.00
2018,April,Americas,Brazil,DTC,Commissionaire,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,181185.00,6711.00,7650.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,157508.00,7159.00,8090.00
2018,April,Americas,Brazil,DTC,Outlet,Levis,Levis Mens,Mens,Tops,FCST7 Rate,157857.00,5262.00,6525.00
2018,April,Americas,Brazil,DTC,Commissionaire,Denizen,,Mens,Bottoms,FCST7 Rate,159333.00,7242.00,8981.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,199989.00,8000.00,9599.00
2018,April,Americas,Brazil,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,184276.00,7371.00,8845.00
2018,April,Americas,Brazil,DTC,Ecomm,Denizen,,Womens,Bottoms,2021 Actual Rate,174803.00,9200.00,11408.00
2018,April,Americas,Brazil,DTC,Commissionaire,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,191829.00,8340.00,9008.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,176648.00,7360.00,8832.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,175346.00,7014.00,8417.00
2018,April,Americas,Brazil,DTC,Ecomm,Denizen,,Womens,Accessories,2021 Actual Rate,167103.00,7596.00,8127.00
2018,April,Americas,Brazil,DTC,Concessionaire,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,150637.00,5021.00,5724.00
2018,April,Americas,Brazil,Wholesale,Franchise,Signature,,Mens,Bottoms,FCST7 Rate,164832.00,8242.00,9560.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,191314.00,7086.00,8219.00
2018,April,Americas,Brazil,DTC,Ecomm,Signature,,Mens,No Product Category,2021 Actual Rate,180592.00,7224.00,8813.00
2018,April,Americas,Brazil,Wholesale,Licensing,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,184297.00,10841.00,12901.00
2018,April,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,FCST10 Rate,164428.00,8221.00,8632.00
2018,April,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,FCST7 Rate,167379.00,7608.00,8521.00
2018,April,Americas,Brazil,DTC,Commissionaire,Denizen,,Mens,No Product Category,FCST10 Rate,156033.00,7430.00,9288.00
2018,April,Americas,Brazil,Wholesale,Franchise,Signature,,Womens,Bottoms,2021 Actual Rate,159902.00,8416.00,9089.00
2018,April,Americas,Brazil,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,198136.00,9006.00,10897.00
2018,April,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,189745.00,8250.00,9322.00
2018,April,Americas,Brazil,DTC,Concessionaire,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,175097.00,8755.00,9805.00
2018,April,Americas,Brazil,DTC,Ecomm,Denizen,,Mens,Bottoms,FCST4 Rate,163603.00,5641.00,6149.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,FCST10 Rate,169208.00,6043.00,6406.00
2018,March,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,151175.00,5399.00,6101.00
2018,March,Americas,Brazil,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,197326.00,7589.00,9183.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,173416.00,9634.00,11368.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,171934.00,8187.00,8924.00
2018,March,Americas,Brazil,DTC,Concessionaire,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,153305.00,6132.00,6623.00
2018,March,Americas,Brazil,DTC,Ecomm,Dockers,,Womens,Bottoms,2021 Actual Rate,182171.00,6506.00,8068.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,FCST4 Rate,154327.00,6430.00,7395.00
2018,March,Americas,Brazil,Wholesale,Franchise,Dockers,,Womens,Bottoms,2021 Actual Rate,175811.00,6279.00,7032.00
2018,March,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,177095.00,7084.00,8359.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,179717.00,6197.00,7065.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,179218.00,7792.00,9351.00
2018,March,Americas,Brazil,Wholesale,Franchise,Denizen,,Womens,Bottoms,2021 Actual Rate,164403.00,6850.00,7398.00
2018,March,Americas,Brazil,Wholesale,Licensing,Dockers,,Mens,Bottoms,2021 Actual Rate,159361.00,7589.00,8347.00
2018,March,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,FCST7 Rate,176680.00,7362.00,8760.00
2018,March,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,197884.00,7067.00,7421.00
2018,March,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,194255.00,7471.00,8816.00
2018,March,Americas,Brazil,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,181406.00,6479.00,7775.00
2018,March,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST4 Rate,178450.00,7435.00,7882.00
2018,March,Americas,Brazil,DTC,Commissionaire,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,161757.00,6470.00,7829.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,154866.00,7039.00,8166.00
2018,March,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,156248.00,5787.00,7060.00
2018,March,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,193638.00,6677.00,7011.00
2018,March,Americas,Brazil,DTC,Ecomm,Denizen,,Womens,Tops,2021 Actual Rate,163483.00,9617.00,10578.00
2018,March,Americas,Brazil,Wholesale,Licensing,Dockers,,Womens,Tops,FCST7 Rate,172641.00,6394.00,6906.00
2018,March,Americas,Brazil,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,189162.00,6756.00,8377.00
2018,March,Americas,Brazil,DTC,Ecomm,Signature,,Womens,Tops,2021 Actual Rate,171072.00,6110.00,7515.00
2018,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,164420.00,7474.00,8595.00
2018,February,Americas,Brazil,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,192986.00,6433.00,7333.00
2018,February,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,195847.00,6995.00,8463.00
2018,February,Americas,Brazil,DTC,Outlet,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,186669.00,10981.00,11639.00
2018,February,Americas,Brazil,DTC,Ecomm,Dockers,,Mens,Tops,2021 Actual Rate,153411.00,6392.00,7351.00
2018,February,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,185516.00,8834.00,10601.00
2018,February,Americas,Brazil,Wholesale,Franchise,Denizen,,Mens,Bottoms,2021 Actual Rate,190613.00,9531.00,10770.00
2018,February,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,162265.00,5595.00,5875.00
2018,February,Americas,Brazil,DTC,Outlet,Dockers,,Womens,Bottoms,2021 Actual Rate,176631.00,9296.00,10970.00
2018,February,Americas,Brazil,DTC,Concessionaire,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,197977.00,9899.00,10691.00
2018,February,Americas,Brazil,Wholesale,Franchise,Signature,,Mens,Bottoms,2021 Actual Rate,199942.00,7141.00,8212.00
2018,February,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,152396.00,8466.00,9567.00
2018,February,Americas,Brazil,DTC,Ecomm,Denizen,,Mens,Tops,FCST10 Rate,173723.00,7238.00,8469.00
2018,February,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Womens,Womens,Footwear,FCST7 Rate,179225.00,9433.00,10188.00
2018,February,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,196676.00,9834.00,12096.00
2018,February,Americas,Brazil,DTC,Ecomm,Signature,,Mens,Tops,2021 Actual Rate,198742.00,9034.00,10840.00
2018,February,Americas,Brazil,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,184616.00,6838.00,8410.00
2018,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,191140.00,8310.00,9141.00
2018,February,Americas,Brazil,DTC,Mainline,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,159068.00,5891.00,6893.00
2018,February,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,2021 Actual Rate,191240.00,7355.00,7723.00
2018,February,Americas,Brazil,DTC,Ecomm,Signature,,Mens,Footwear,2021 Actual Rate,198612.00,9028.00,9479.00
2018,February,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,182829.00,8310.00,8892.00
2018,February,Americas,Brazil,DTC,Ecomm,Denizen,,Womens,Accessories,2021 Actual Rate,178183.00,6599.00,8183.00
2018,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,164020.00,7810.00,9607.00
2018,February,Americas,Brazil,Wholesale,Franchise,Signature,,Mens,Bottoms,2021 Actual Rate,181102.00,6468.00,6985.00
2018,February,Americas,Brazil,DTC,Concessionaire,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,199189.00,11717.00,12303.00
2018,February,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,164330.00,9666.00,10730.00
2018,January,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,183139.00,7631.00,9233.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,159616.00,8401.00,9745.00
2018,January,Americas,Brazil,DTC,Outlet,Levis,Levis Mens,Mens,No Product Category,2021 Actual Rate,172487.00,7499.00,7874.00
2018,January,Americas,Brazil,DTC,Ecomm,Signature,,Womens,Footwear,2021 Actual Rate,194762.00,8115.00,10144.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,FCST10 Rate,170349.00,5678.00,6587.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,FCST10 Rate,189109.00,9455.00,11819.00
2018,January,Americas,Brazil,DTC,Concessionaire,Denizen,,Womens,Bottoms,FCST4 Rate,190313.00,6563.00,7153.00
2018,January,Americas,Brazil,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,150666.00,5795.00,7012.00
2018,January,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,179290.00,6403.00,6915.00
2018,January,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,175600.00,7317.00,8414.00
2018,January,Americas,Brazil,DTC,Ecomm,Denizen,,Womens,Bottoms,2021 Actual Rate,171783.00,8589.00,10479.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,FCST7 Rate,170058.00,8950.00,9845.00
2018,January,Americas,Brazil,DTC,Concessionaire,Dockers,,Womens,Bottoms,2021 Actual Rate,183341.00,6111.00,7089.00
2018,January,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,176065.00,7336.00,7996.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,170589.00,8978.00,9786.00
2018,January,Americas,Brazil,DTC,Concessionaire,Denizen,,Mens,Tops,2021 Actual Rate,192373.00,8364.00,8950.00
2018,January,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,196135.00,6763.00,7101.00
2018,January,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,2021 Actual Rate,154770.00,5159.00,6036.00
2018,January,Americas,Brazil,Wholesale,Franchise,Denizen,,Mens,Bottoms,FCST10 Rate,194853.00,9279.00,11413.00
2018,January,Americas,Brazil,DTC,Concessionaire,Levis,Levis Womens,Womens,No Product Category,FCST4 Rate,174085.00,9671.00,10348.00
2018,January,Americas,Brazil,Wholesale,Franchise,Dockers,,Mens,Bottoms,FCST10 Rate,189831.00,6328.00,7467.00
2018,January,Americas,Brazil,Wholesale,Licensing,Denizen,,Mens,Bottoms,2021 Actual Rate,154033.00,7702.00,8626.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,FCST7 Rate,177336.00,7710.00,8635.00
2018,January,Americas,Brazil,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,163677.00,9628.00,12035.00
2018,January,Americas,Brazil,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,FCST4 Rate,174445.00,8722.00,9246.00
2018,January,Americas,Brazil,DTC,Ecomm,Signature,,Mens,Tops,2021 Actual Rate,173682.00,8684.00,10074.00
2018,January,Americas,Brazil,Wholesale,Franchise,Dockers,,Womens,Tops,2021 Actual Rate,191871.00,11287.00,12302.00
2021,November,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,185784.00,6635.00,8294.00
2021,November,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,158467.00,8340.00,9341.00
2021,November,Americas,Mexico,Wholesale,Wholesale,Levis,Levis Mens,Mens,No Product Category,2021 Actual Rate,171625.00,7151.00,7866.00
2021,November,Americas,Mexico,Wholesale,Wholesale,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,161895.00,8994.00,9984.00
2021,November,Americas,Mexico,DTC,Outlet,Dockers,,Mens,Bottoms,2021 Actual Rate,189161.00,7882.00,9143.00
2021,November,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,156270.00,6010.00,7333.00
2021,November,Americas,Mexico,DTC,Ecomm,Signature,,Womens,No Product Category,2021 Actual Rate,180122.00,6433.00,7334.00
2021,November,Americas,Mexico,Wholesale,Wholesale,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,184845.00,6602.00,7922.00
2021,November,Americas,Mexico,Wholesale,Wholesale,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,199975.00,11110.00,13443.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,193538.00,7742.00,9058.00
2021,November,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,189608.00,6772.00,8194.00
2021,November,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,FCST10 Rate,157896.00,5848.00,6784.00
2021,November,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,162019.00,6751.00,7223.00
2021,November,Americas,Mexico,DTC,Concessionaire,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,194725.00,9736.00,12170.00
2021,November,Americas,Mexico,Wholesale,Franchise,Dockers,,Mens,No Product Category,2021 Actual Rate,186831.00,9342.00,10649.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,192808.00,6649.00,7446.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,181339.00,6975.00,7323.00
2021,November,Americas,Mexico,Wholesale,Franchise,Signature,,Mens,Bottoms,FCST10 Rate,169922.00,7724.00,8342.00
2021,November,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST7 Rate,191370.00,6599.00,7127.00
2021,November,Americas,Mexico,Wholesale,Franchise,Denizen,,Mens,Tops,2021 Actual Rate,173943.00,10232.00,12381.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,180459.00,6941.00,7843.00
2021,November,Americas,Mexico,DTC,Ecomm,Dockers,,Womens,Tops,2021 Actual Rate,193391.00,6907.00,7598.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,199176.00,9053.00,9506.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,177647.00,6833.00,7516.00
2021,November,Americas,Mexico,Wholesale,Licensing,Denizen,,Womens,Tops,2021 Actual Rate,159553.00,6937.00,7839.00
2021,November,Americas,Mexico,DTC,Outlet,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,154217.00,5318.00,6647.00
2021,November,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,179538.00,7182.00,8690.00
2021,October,Americas,Mexico,DTC,Concessionaire,Denizen,,Womens,Tops,2021 Actual Rate,188093.00,7234.00,8898.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,161626.00,5986.00,7183.00
2021,October,Americas,Mexico,Wholesale,Licensing,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,197857.00,10414.00,11455.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,176046.00,6771.00,7787.00
2021,October,Americas,Mexico,Wholesale,Franchise,Dockers,,Mens,Tops,2021 Actual Rate,152511.00,6932.00,7695.00
2021,October,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,186014.00,9790.00,10280.00
2021,October,Americas,Mexico,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,192302.00,10121.00,12044.00
2021,October,Americas,Mexico,DTC,Concessionaire,Denizen,,Mens,Tops,2021 Actual Rate,161213.00,7009.00,8481.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,FCST10 Rate,156414.00,5793.00,7183.00
2021,October,Americas,Mexico,Wholesale,Franchise,Signature,,Womens,Bottoms,FCST4 Rate,155452.00,6759.00,8448.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,FCST4 Rate,176308.00,9279.00,11506.00
2021,October,Americas,Mexico,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,166127.00,9772.00,12117.00
2021,October,Americas,Mexico,Wholesale,Franchise,Signature,,Womens,Bottoms,2021 Actual Rate,187512.00,7813.00,9766.00
2021,October,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,161709.00,8511.00,10383.00
2021,October,Americas,Mexico,DTC,Mainline,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,151676.00,5834.00,6592.00
2021,October,Americas,Mexico,DTC,Ecomm,Denizen,,Womens,Bottoms,2021 Actual Rate,159763.00,6145.00,6759.00
2021,October,Americas,Mexico,DTC,Outlet,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,161497.00,5383.00,6352.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,FCST10 Rate,161466.00,5568.00,6626.00
2021,October,Americas,Mexico,Wholesale,Franchise,Dockers,,Mens,Footwear,FCST4 Rate,161131.00,5968.00,6744.00
2021,October,Americas,Mexico,DTC,Ecomm,Signature,,Mens,Bottoms,FCST4 Rate,167802.00,5593.00,6824.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,153668.00,5488.00,6750.00
2021,October,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,196834.00,8947.00,9484.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,FCST7 Rate,174247.00,7260.00,8349.00
2021,October,Americas,Mexico,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,155999.00,8210.00,9114.00
2021,October,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,191059.00,8307.00,8971.00
2021,October,Americas,Mexico,Wholesale,Licensing,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,173417.00,9634.00,11947.00
2021,October,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,FCST7 Rate,164964.00,6599.00,7786.00
2021,September,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,170278.00,6811.00,7356.00
2021,September,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,188604.00,7254.00,8705.00
2021,September,Americas,Mexico,DTC,Concessionaire,Levis,Levis Womens,Womens,Footwear,FCST4 Rate,157489.00,6847.00,7669.00
2021,September,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,FCST7 Rate,182136.00,7919.00,9424.00
2021,September,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,174824.00,6724.00,7733.00
2021,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,152030.00,8446.00,10304.00
2021,September,Americas,Mexico,Wholesale,Licensing,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,187289.00,10405.00,11341.00
2021,September,Americas,Mexico,DTC,Ecomm,Signature,,Womens,Tops,FCST10 Rate,184472.00,8385.00,10062.00
2021,September,Americas,Mexico,DTC,Ecomm,Signature,,Womens,Bottoms,FCST10 Rate,174462.00,6462.00,7818.00
2021,September,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,159764.00,8876.00,9408.00
2021,September,Americas,Mexico,Wholesale,Franchise,Levis,Levis Mens,Mens,No Product Category,FCST10 Rate,183478.00,8340.00,9174.00
2021,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,199870.00,8690.00,9472.00
2021,September,Americas,Mexico,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,193178.00,11363.00,12159.00
2021,September,Americas,Mexico,DTC,Concessionaire,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,183649.00,10803.00,13071.00
2021,September,Americas,Mexico,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,168996.00,5633.00,7042.00
